age,weekly_hrs,educ,fam_income,num_in_house,num_child,sex,marital,race,region,state,citizen,worker_class,industry,occupation,ismarried,faminc_50
38,50,9,14,4,2,1,1,1,4,30,1,4,6,10,1,1
58,50,9,14,2,0,2,1,1,2,31,1,4,9,5,1,1
56,50,9,15,2,0,1,1,1,2,31,1,4,3,1,1,1
51,50,9,13,2,0,1,4,1,2,31,1,4,5,4,0,1
30,50,9,14,4,2,1,1,1,2,31,1,4,2,10,1,1
44,50,9,12,5,3,1,1,1,2,31,1,4,4,9,1,1
56,50,9,11,3,0,1,1,1,2,31,1,4,6,10,1,0
28,50,9,13,4,2,1,6,1,4,32,5,4,11,3,0,1
28,50,9,13,5,0,1,6,1,4,32,1,4,3,7,0,1
43,50,9,14,2,0,2,1,1,4,32,5,5,9,3,1,1
31,50,9,14,2,0,1,6,1,4,32,3,4,11,1,0,1
59,50,9,13,2,0,2,1,1,4,32,1,4,8,2,1,1
32,50,9,11,2,0,2,1,1,4,32,1,5,9,3,1,0
27,50,9,14,4,2,1,1,1,4,32,1,4,2,8,1,1
55,50,9,14,2,0,2,1,1,4,32,1,4,11,4,1,1
54,50,9,13,2,1,2,4,1,1,33,1,4,11,1,0,1
49,50,9,15,5,1,1,1,1,1,33,1,4,4,8,1,1
56,50,9,13,2,0,1,6,1,1,33,1,4,5,10,0,1
56,50,9,13,3,0,1,4,1,1,33,1,5,3,7,0,1
25,50,9,14,2,0,1,6,1,1,33,1,4,7,4,0,1
65,50,9,15,2,0,1,4,1,1,33,1,4,5,8,0,1
60,50,9,15,2,0,1,1,1,1,33,1,4,3,7,1,1
47,50,9,16,7,4,1,1,1,1,34,1,4,4,4,1,1
41,50,9,14,6,4,1,1,1,1,34,1,4,12,4,1,1
51,50,9,14,6,4,1,1,1,1,34,1,4,6,1,1,1
63,50,9,15,2,0,1,1,1,1,34,1,4,11,10,1,1
34,50,9,11,7,0,1,4,1,1,34,4,5,12,3,0,0
36,50,9,11,7,4,1,1,1,1,34,4,5,12,3,1,0
43,50,9,14,5,3,1,1,1,1,34,1,4,9,4,1,1
41,50,9,14,4,2,1,1,1,1,34,1,4,6,1,1,1
63,50,9,13,2,0,1,1,1,1,34,1,4,9,1,1,1
52,50,9,12,6,0,1,1,1,1,34,1,1,6,10,1,1
50,50,9,14,3,0,1,1,1,1,34,1,4,5,8,1,1
50,50,9,13,3,1,1,1,1,1,34,1,4,5,1,1,1
36,50,9,10,5,3,1,1,1,1,34,1,4,5,4,1,0
46,50,9,11,3,0,2,6,1,1,34,5,4,11,3,0,0
64,50,9,14,2,0,1,1,1,4,35,1,4,5,4,1,1
36,50,9,9,3,2,2,4,1,4,35,1,4,11,1,0,0
37,50,9,6,1,0,1,4,1,4,35,1,5,12,8,0,0
24,50,9,14,5,2,1,6,1,4,35,1,4,2,9,0,1
33,50,9,4,3,1,1,1,1,4,35,1,4,6,10,1,0
57,50,9,12,5,3,1,1,1,4,35,1,5,1,10,1,1
53,50,9,15,3,1,1,1,1,4,35,1,4,12,1,1,1
51,50,9,15,2,0,1,6,1,1,36,1,3,10,2,0,1
66,50,9,15,2,0,2,4,1,1,36,1,4,8,1,0,1
26,50,9,7,3,1,2,6,1,1,36,1,4,8,1,0,0
60,50,9,11,3,0,1,3,1,1,36,5,4,5,10,0,0
42,50,9,12,3,1,1,1,1,1,36,5,4,5,4,1,1
55,50,9,16,4,1,1,1,1,1,36,4,4,4,4,1,1
62,50,9,16,4,0,1,1,1,1,36,1,4,4,4,1,1
27,50,9,16,4,0,1,6,1,1,36,1,4,11,3,0,1
61,50,9,14,2,0,2,1,1,1,36,1,4,8,1,1,1
80,50,9,15,2,0,2,1,1,1,36,1,3,10,5,1,1
55,50,9,13,4,1,1,1,1,1,36,4,4,5,9,1,1
42,50,9,16,3,0,1,1,1,1,36,4,4,3,1,1,1
51,50,9,14,3,1,2,1,1,1,36,4,4,10,3,1,1
58,50,9,14,3,1,1,1,1,1,36,4,4,10,10,1,1
50,50,9,14,3,0,2,4,1,1,36,1,4,9,5,0,1
34,50,9,12,5,3,1,1,1,1,36,1,4,1,6,1,1
51,50,9,16,6,2,2,1,1,1,36,1,4,6,1,1,1
52,50,9,15,6,2,1,1,1,1,36,1,4,6,10,1,1
47,50,9,7,4,0,1,4,1,1,36,1,4,3,7,0,0
59,50,9,12,2,0,1,1,1,1,36,1,4,3,10,1,1
56,50,9,15,4,0,1,1,1,1,36,1,4,5,4,1,1
30,50,9,9,2,0,1,6,1,1,36,1,4,5,5,0,0
42,50,9,16,6,2,1,1,1,1,36,1,4,5,5,1,1
63,50,9,9,2,0,1,1,1,1,36,1,4,5,10,1,0
48,50,9,14,4,0,1,1,1,1,36,1,5,5,4,1,1
30,50,9,9,4,2,1,6,1,1,36,1,5,9,3,0,0
58,50,9,13,1,0,1,6,1,3,37,1,4,6,10,0,1
56,50,9,14,2,0,1,1,1,3,37,1,4,5,1,1,1
54,50,9,16,4,0,2,4,1,3,37,1,1,6,5,0,1
59,50,9,13,1,0,2,4,1,3,37,1,4,9,5,0,1
25,50,9,13,2,0,1,6,1,3,37,1,4,3,7,0,1
28,50,9,13,2,0,1,6,1,3,37,1,4,3,7,0,1
29,50,9,15,5,0,1,6,1,3,37,1,4,4,2,0,1
32,50,9,7,2,0,1,6,1,3,37,1,4,6,10,0,0
55,50,9,14,3,0,1,1,1,3,37,1,4,6,10,1,1
62,50,9,14,3,0,1,1,1,3,37,1,4,6,8,1,1
36,50,9,15,4,2,1,1,1,3,37,1,4,6,9,1,1
57,50,9,16,4,0,1,1,1,3,37,1,4,6,10,1,1
51,50,9,13,2,0,1,1,1,3,37,1,4,8,8,1,1
38,50,9,8,2,0,1,6,1,2,38,1,5,3,7,0,0
46,50,9,13,4,2,1,1,1,2,38,1,4,11,1,1,1
57,50,9,13,2,0,1,1,1,2,38,1,4,3,7,1,1
26,50,9,15,2,0,1,6,1,2,38,1,4,2,8,0,1
42,50,9,14,1,0,1,6,1,2,38,1,4,12,8,0,1
57,50,9,16,4,0,1,2,1,2,38,1,4,5,4,1,1
62,50,9,16,4,0,1,4,1,2,38,1,4,2,10,0,1
52,50,9,13,3,1,1,1,1,2,38,1,3,3,7,1,1
57,50,9,9,2,0,1,1,1,2,38,1,4,12,9,1,0
59,50,9,12,2,0,2,1,1,2,38,1,4,5,2,1,1
38,50,9,8,7,5,1,1,1,2,38,1,3,6,7,1,0
37,50,9,16,5,3,1,1,1,2,38,1,4,5,4,1,1
27,50,9,10,2,0,1,6,1,2,38,1,4,3,7,0,0
39,50,9,12,1,0,1,6,1,2,39,1,4,6,1,0,1
59,50,9,14,2,0,1,4,1,2,39,1,5,12,8,0,1
51,50,9,15,2,0,1,1,1,2,39,1,4,5,4,1,1
50,50,9,16,4,1,1,1,1,2,39,1,4,3,8,1,1
38,50,9,9,2,0,1,6,1,2,39,1,4,6,10,0,0
39,50,9,16,3,0,2,1,1,2,39,1,4,5,9,1,1
31,50,9,13,5,3,1,6,1,2,39,1,4,9,3,0,1
51,50,9,5,3,1,1,1,1,2,39,1,4,10,1,1,0
45,50,9,15,1,0,1,6,1,2,39,1,4,3,1,0,1
36,50,9,14,2,0,1,6,1,2,39,1,4,9,1,0,1
22,50,9,13,4,0,1,6,1,2,39,1,4,3,7,0,1
50,50,9,14,6,4,1,1,1,2,39,1,4,4,5,1,1
45,50,9,14,8,5,1,1,1,2,39,1,4,12,8,1,1
48,50,9,10,2,1,1,4,1,2,39,1,4,4,5,0,0
29,50,9,12,2,0,1,1,1,2,39,1,4,4,9,1,1
55,50,9,12,3,0,1,1,1,2,39,1,4,9,10,1,1
62,50,9,13,2,0,1,1,1,2,39,1,4,12,9,1,1
50,50,9,14,2,0,1,1,1,2,39,1,4,6,10,1,1
37,50,9,15,3,0,2,4,1,2,39,1,4,8,1,0,1
56,50,9,15,2,0,1,1,1,2,39,1,4,5,4,1,1
46,50,9,14,5,3,1,1,1,2,39,1,4,4,9,1,1
34,50,9,14,2,0,1,6,1,3,40,1,4,11,1,0,1
35,50,9,14,4,2,1,1,1,3,40,1,4,6,8,1,1
22,50,9,7,3,1,1,1,1,3,40,1,4,3,7,1,0
26,50,9,16,3,0,1,6,1,3,40,1,4,6,10,0,1
50,50,9,13,2,0,1,1,1,3,40,1,4,6,10,1,1
31,50,9,10,4,2,1,1,1,3,40,1,4,4,9,1,0
59,50,9,12,2,0,1,1,1,3,40,1,5,12,8,1,1
58,50,9,11,3,0,1,1,1,3,40,1,4,6,7,1,0
46,50,9,15,2,0,1,1,1,3,40,1,5,5,4,1,1
47,50,9,12,3,0,1,1,1,3,40,1,5,12,8,1,1
59,50,9,15,3,0,2,1,1,4,41,1,4,8,2,1,1
27,50,9,13,4,0,2,6,1,4,41,1,4,11,1,0,1
47,50,9,14,2,0,1,1,1,4,41,1,4,4,9,1,1
47,50,9,13,7,3,1,1,1,4,41,4,4,11,1,1,1
44,50,9,15,5,2,2,1,1,4,41,1,4,11,1,1,1
53,50,9,15,5,2,1,1,1,4,41,1,4,5,3,1,1
41,50,9,9,5,0,2,4,1,4,41,1,5,10,3,0,0
30,50,9,11,8,0,1,6,1,4,41,1,4,4,9,0,0
79,50,9,10,3,0,1,6,1,1,42,1,4,5,4,0,0
40,50,9,6,2,0,1,6,1,1,42,1,4,3,7,0,0
42,50,9,8,2,0,1,1,1,1,42,1,4,6,10,1,0
26,50,9,12,4,2,1,1,1,1,42,1,4,4,9,1,1
51,50,9,12,4,1,2,4,1,1,42,1,4,4,5,0,1
38,50,9,15,4,2,2,1,1,1,42,1,4,5,4,1,1
41,50,9,15,4,2,1,1,1,1,42,1,4,3,1,1,1
61,50,9,13,2,0,1,4,1,1,42,1,4,9,1,0,1
44,50,9,12,1,0,1,5,1,1,42,1,4,9,10,0,1
51,50,9,12,4,1,1,1,1,1,42,1,5,3,1,1,1
58,50,9,15,2,0,1,1,1,1,42,1,4,6,10,1,1
42,50,9,13,3,0,1,1,1,1,42,1,4,4,10,1,1
18,50,9,16,5,0,1,6,1,1,42,1,4,11,3,0,1
54,50,9,15,4,1,1,1,1,1,42,1,4,4,1,1,1
62,50,9,11,2,0,1,1,1,1,42,1,4,5,4,1,0
28,50,9,11,4,2,1,1,1,1,42,1,5,3,7,1,0
29,50,9,12,1,0,1,4,1,1,42,1,4,4,10,0,1
40,50,9,14,4,1,1,1,1,1,42,1,4,4,1,1,1
31,50,9,15,2,0,1,1,1,1,42,1,4,3,7,1,1
59,50,9,12,2,0,1,1,1,1,42,1,4,5,10,1,1
48,50,9,14,1,0,1,4,1,1,42,1,4,6,10,0,1
27,50,9,13,3,1,2,4,1,1,42,1,4,8,5,0,1
41,50,9,16,4,2,1,1,1,1,42,1,4,6,1,1,1
56,50,9,14,3,0,1,1,1,1,42,1,4,5,8,1,1
31,50,9,14,5,3,1,1,1,1,42,1,4,9,1,1,1
31,50,9,12,3,1,1,6,1,1,44,1,4,9,5,0,1
60,50,9,16,4,0,1,1,1,1,44,1,4,4,9,1,1
30,50,9,15,2,0,1,6,1,1,44,1,4,9,3,0,1
44,50,9,14,4,2,1,1,1,1,44,1,4,3,7,1,1
61,50,9,12,2,0,1,1,1,3,45,1,4,6,10,1,1
39,50,9,13,4,1,1,1,1,3,45,1,4,3,7,1,1
42,50,9,8,2,0,2,1,1,3,45,1,4,9,5,1,0
41,50,9,15,4,2,1,1,1,3,45,1,4,3,1,1,1
19,50,9,13,7,0,1,6,1,3,45,4,4,6,5,0,1
54,50,9,13,3,1,1,1,1,3,45,1,4,6,8,1,1
55,50,9,14,3,1,1,1,1,3,45,1,5,3,8,1,1
25,50,9,14,4,1,1,1,1,3,45,1,4,5,10,1,1
47,50,9,12,4,3,1,4,1,2,46,1,4,5,4,0,1
48,50,9,10,1,0,1,4,1,2,46,1,4,4,5,0,0
53,50,9,13,3,0,1,1,1,2,46,1,4,1,6,1,1
26,50,9,13,3,0,1,6,1,2,46,1,4,1,6,0,1
46,50,9,9,1,0,2,6,1,2,46,1,4,8,2,0,0
19,50,9,9,2,0,1,1,1,2,46,1,4,9,3,1,0
30,50,9,12,4,2,1,1,1,2,46,1,4,4,9,1,1
58,50,9,14,2,0,2,1,1,2,46,1,4,5,5,1,1
36,50,9,9,5,2,1,2,1,2,46,1,4,4,10,1,0
30,50,9,7,2,0,1,6,1,2,46,1,4,11,1,0,0
59,50,9,16,2,0,1,1,1,2,46,1,4,3,1,1,1
44,50,9,11,2,0,1,1,1,2,46,1,4,3,7,1,0
58,50,9,15,2,0,1,1,1,2,46,1,4,5,10,1,1
23,50,9,13,2,0,1,1,1,2,46,1,4,3,7,1,1
55,50,9,13,2,0,1,1,1,2,46,1,4,5,4,1,1
54,50,9,11,3,0,1,1,1,2,46,1,4,1,10,1,0
52,50,9,14,2,0,1,1,1,2,46,1,4,3,7,1,1
44,50,9,15,4,2,1,1,1,2,46,1,5,1,1,1,1
56,50,9,15,2,0,1,1,1,3,47,1,4,4,9,1,1
34,50,9,13,2,0,1,1,1,3,47,1,4,4,5,1,1
60,50,9,11,3,0,1,1,1,3,47,5,5,3,1,1,0
50,50,9,15,2,0,1,1,1,3,47,1,4,5,4,1,1
54,50,9,15,2,0,2,1,1,3,47,1,4,11,1,1,1
56,50,9,13,1,0,1,5,1,3,47,1,4,9,3,0,1
39,50,9,14,4,2,1,1,1,3,47,1,4,4,9,1,1
45,50,9,12,2,0,1,4,1,3,47,1,5,3,7,0,1
20,50,9,12,2,0,1,6,1,3,47,1,4,4,9,0,1
31,50,9,12,5,1,1,4,1,3,47,1,4,5,10,0,1
45,50,9,5,6,0,1,1,1,3,47,1,4,11,3,1,0
46,50,9,15,2,0,1,1,1,3,47,1,4,11,3,1,1
55,50,9,12,2,0,1,1,1,3,47,1,4,3,7,1,1
56,50,9,9,2,0,1,1,1,3,47,1,4,5,10,1,0
62,50,9,12,1,0,1,4,1,3,47,1,4,6,10,0,1
44,50,9,10,2,0,1,1,1,3,47,1,4,3,7,1,0
42,50,9,14,3,1,1,6,1,3,47,1,4,5,4,0,1
32,50,9,11,4,2,1,1,1,3,48,5,4,9,7,1,0
27,50,9,15,3,0,1,6,1,3,48,5,4,3,7,0,1
28,50,9,11,3,1,1,6,1,3,48,1,4,12,3,0,0
22,50,9,14,5,0,1,6,1,3,48,5,4,6,10,0,1
47,50,9,15,4,0,1,1,1,3,48,1,4,6,10,1,1
26,50,9,11,2,0,2,1,1,3,48,5,4,11,3,1,0
28,50,9,15,3,0,1,6,1,3,48,1,4,6,10,0,1
29,50,9,15,3,0,1,4,1,3,48,4,4,6,10,0,1
39,50,9,15,2,0,1,4,1,3,48,1,4,4,1,0,1
27,50,9,16,4,1,2,4,1,3,48,1,4,8,5,0,1
29,50,9,13,5,3,1,1,1,3,48,1,4,11,1,1,1
61,50,9,10,6,0,1,1,1,3,48,1,4,4,9,1,0
26,50,9,14,2,0,1,1,1,3,48,1,4,4,7,1,1
22,50,9,14,2,0,1,6,1,3,48,1,4,9,8,0,1
31,50,9,10,1,0,2,4,1,3,48,1,4,5,4,0,0
27,50,9,10,3,1,1,1,1,3,48,1,4,5,4,1,0
59,50,9,15,1,0,1,5,1,3,48,1,4,3,1,0,1
62,50,9,15,2,0,1,1,1,3,48,1,4,5,4,1,1
60,50,9,12,2,0,2,4,1,3,48,1,4,6,1,0,1
53,50,9,15,2,0,2,1,1,3,48,1,5,6,10,1,1
31,50,9,14,3,1,1,1,1,3,48,1,4,12,8,1,1
48,50,9,16,3,0,2,1,1,3,48,1,5,8,4,1,1
51,50,9,3,2,0,1,1,1,3,48,1,4,3,10,1,0
58,50,9,16,5,0,1,1,1,3,48,1,4,7,2,1,1
36,50,9,15,4,2,2,1,1,3,48,1,4,5,1,1,1
56,50,9,15,3,0,1,1,1,3,48,1,4,4,4,1,1
54,50,9,14,2,0,2,1,1,3,48,1,4,12,3,1,1
45,50,9,13,1,0,1,5,1,3,48,1,4,9,1,0,1
66,50,9,13,3,0,1,1,1,3,48,1,4,2,7,1,1
57,50,9,12,2,0,1,3,1,3,48,1,4,3,7,0,1
54,50,9,13,2,0,1,1,1,3,48,1,4,5,4,1,1
26,50,9,10,5,3,1,1,1,3,48,1,4,4,9,1,0
41,50,9,15,3,1,1,1,1,3,48,1,4,9,8,1,1
32,50,9,10,2,0,2,4,1,3,48,1,5,5,4,0,0
58,50,9,10,7,0,1,1,1,3,48,1,4,3,7,1,0
53,50,9,13,1,0,1,4,1,3,48,1,4,3,7,0,1
34,50,9,12,1,0,1,4,1,3,48,1,4,5,4,0,1
55,50,9,14,2,0,1,1,1,3,48,1,4,5,5,1,1
42,50,9,16,4,2,1,1,1,3,48,1,4,3,1,1,1
51,50,9,13,2,0,1,1,1,3,48,1,4,6,9,1,1
39,50,9,13,2,0,1,4,1,3,48,1,4,2,10,0,1
35,50,9,15,6,4,1,1,1,3,48,1,4,2,7,1,1
36,50,9,11,1,0,1,4,1,4,49,1,4,6,10,0,0
38,50,9,13,4,2,1,1,1,4,49,1,4,12,9,1,1
67,50,9,11,2,0,1,1,1,4,49,1,4,5,4,1,0
23,50,9,12,4,1,1,6,1,4,49,1,4,2,9,0,1
58,50,9,13,2,0,1,1,1,1,50,1,4,3,8,1,1
57,50,9,11,3,0,1,4,1,1,50,1,4,3,7,0,0
41,50,9,15,2,0,1,1,1,1,50,1,4,6,10,1,1
40,50,9,9,2,0,1,1,1,1,50,1,5,12,8,1,0
49,50,9,15,4,1,1,1,1,1,50,1,4,5,4,1,1
61,50,9,12,3,0,1,1,1,1,50,1,5,12,8,1,1
62,50,9,7,2,0,1,1,1,1,50,1,5,3,7,1,0
35,50,9,12,4,2,2,1,1,1,50,1,5,10,3,1,1
36,50,9,12,4,2,1,1,1,1,50,1,4,6,10,1,1
57,50,9,14,2,0,2,1,1,1,50,1,4,5,4,1,1
49,50,9,15,3,1,2,1,1,1,50,1,4,8,1,1,1
39,50,9,15,4,1,2,4,1,1,50,1,4,5,4,0,1
57,50,9,12,2,0,1,1,1,1,50,1,4,4,10,1,1
63,50,9,12,2,0,1,1,1,1,50,1,4,3,7,1,1
21,50,9,9,2,0,2,4,1,1,50,1,4,5,4,0,0
18,50,9,14,4,0,1,6,1,1,50,1,4,9,3,0,1
45,50,9,16,2,0,1,1,1,1,50,1,4,6,8,1,1
52,50,9,16,2,0,1,1,1,3,51,1,4,4,2,1,1
28,50,9,6,5,2,2,1,1,3,51,1,4,12,3,1,0
50,50,9,14,5,0,2,1,1,3,51,1,1,13,2,1,1
24,50,9,14,5,0,2,6,1,3,51,1,4,5,4,0,1
26,50,9,10,3,1,1,1,1,3,51,1,4,5,8,1,0
32,50,9,12,7,4,1,1,1,3,51,1,4,3,1,1,1
53,50,9,10,4,0,2,1,1,3,51,1,4,11,1,1,0
59,50,9,14,2,0,1,1,1,3,51,1,4,3,1,1,1
28,50,9,6,5,1,1,6,1,3,51,5,4,11,3,0,0
54,50,9,9,5,0,1,5,1,3,51,1,4,6,10,0,0
36,50,9,1,2,1,1,4,1,3,51,1,4,3,7,0,0
50,50,9,13,2,0,2,1,1,3,51,1,4,8,4,1,1
41,50,9,15,1,0,1,4,1,4,53,1,4,3,8,0,1
25,50,9,15,4,0,1,6,1,4,53,1,4,4,8,0,1
57,50,9,16,4,0,1,1,1,4,53,1,4,4,10,1,1
61,50,9,14,2,0,1,1,1,4,53,1,4,6,10,1,1
43,50,9,13,4,2,1,1,1,4,53,1,4,4,5,1,1
25,50,9,9,2,0,1,6,1,4,53,1,4,11,3,0,0
46,50,9,12,2,0,1,5,1,4,53,5,4,9,6,0,1
35,50,9,14,6,3,1,1,1,4,53,1,4,5,10,1,1
39,50,9,16,2,0,1,1,1,4,53,1,4,4,1,1,1
42,50,9,13,5,3,1,1,1,4,53,1,4,5,4,1,1
38,50,9,15,2,0,1,4,1,4,53,1,4,10,2,0,1
41,50,9,14,5,1,2,1,1,4,53,1,4,6,5,1,1
57,50,9,15,4,1,1,1,1,4,53,1,4,4,4,1,1
41,50,9,15,9,4,1,1,1,4,53,1,4,3,7,1,1
31,50,9,9,5,2,1,6,1,4,53,1,4,4,10,0,0
56,50,9,15,2,0,1,1,1,4,53,1,1,6,10,1,1
57,50,9,12,2,0,1,4,1,4,53,1,4,5,10,0,1
24,50,9,13,4,0,1,6,1,4,53,1,4,6,8,0,1
40,50,9,13,2,0,1,6,1,4,53,1,4,3,1,0,1
43,50,9,7,4,0,1,1,1,4,53,1,4,4,5,1,0
47,50,9,13,2,0,1,1,1,3,54,1,4,4,9,1,1
56,50,9,13,2,0,1,6,1,3,54,1,4,6,10,0,1
57,50,9,14,5,3,1,1,1,3,54,1,4,3,1,1,1
25,50,9,15,2,0,1,6,1,3,54,1,4,3,10,0,1
61,50,9,15,2,0,1,1,1,3,54,1,4,4,10,1,1
27,50,9,14,6,1,1,1,1,3,54,1,4,5,8,1,1
56,50,9,6,1,0,1,4,1,3,54,1,4,5,4,0,0
56,50,9,11,2,0,1,4,1,3,54,1,4,6,10,0,0
44,50,9,11,1,0,1,3,1,3,54,1,3,13,3,0,0
55,50,9,13,4,0,2,1,1,3,54,1,4,5,5,1,1
25,50,9,6,3,1,1,1,1,3,54,1,3,9,3,1,0
34,50,9,13,2,0,1,1,1,3,54,1,4,3,4,1,1
36,50,9,14,5,1,1,1,1,3,54,1,4,3,7,1,1
46,50,9,12,2,0,2,1,1,3,54,1,4,5,5,1,1
33,50,9,13,1,0,2,3,1,3,54,1,4,5,4,0,1
53,50,9,1,3,0,1,4,1,3,54,1,5,5,4,0,0
58,50,9,14,2,0,1,5,1,3,54,1,5,3,1,0,1
48,50,9,10,1,0,1,4,1,3,54,1,4,4,10,0,0
41,50,9,11,1,0,1,4,1,3,54,1,4,3,1,0,0
47,50,9,14,3,0,1,1,1,3,54,1,5,12,8,1,1
53,50,9,9,3,0,2,5,1,3,54,1,4,11,1,0,0
56,50,9,15,2,0,1,1,1,3,54,1,5,6,10,1,1
55,50,9,14,3,0,1,1,1,2,55,1,4,3,7,1,1
25,50,9,9,1,0,1,6,1,2,55,1,4,6,10,0,0
38,50,9,14,2,0,1,1,1,2,55,1,4,6,10,1,1
26,50,9,5,2,0,1,6,1,2,55,1,4,12,8,0,0
52,50,9,14,2,0,1,1,1,2,55,1,5,3,7,1,1
55,50,9,10,2,0,2,1,1,2,55,1,4,5,4,1,0
46,50,9,16,5,2,1,1,1,2,55,1,4,6,10,1,1
29,50,9,13,3,1,1,1,1,2,55,1,4,4,9,1,1
55,50,9,12,2,0,1,1,1,2,55,1,4,9,1,1,1
34,50,9,12,4,2,1,6,1,2,55,1,4,4,9,0,1
67,50,9,15,2,0,2,1,1,2,55,1,4,9,1,1,1
58,50,9,14,2,0,1,1,1,2,55,1,4,2,10,1,1
66,50,9,14,2,0,1,1,1,2,55,1,4,6,10,1,1
61,50,9,15,2,0,1,1,1,4,56,1,4,3,8,1,1
43,50,9,15,3,1,1,1,1,4,56,1,4,6,9,1,1
64,50,9,13,2,0,1,1,1,4,56,1,5,1,1,1,1
31,50,9,10,6,3,1,1,1,4,56,1,4,6,10,1,0
48,50,9,14,2,0,1,1,1,4,56,1,4,6,10,1,1
28,50,9,12,3,1,1,1,1,4,56,1,4,3,7,1,1
33,50,9,9,4,2,1,6,1,4,56,1,4,6,10,0,0
38,50,9,12,5,2,2,1,1,4,56,4,4,12,4,1,1
49,50,9,14,4,2,1,1,1,4,56,4,4,3,7,1,1
37,50,9,15,5,0,1,6,1,4,56,1,4,2,10,0,1
52,50,9,12,2,0,1,4,1,4,56,1,5,3,7,0,1
50,50,9,13,2,0,1,1,1,4,56,1,4,4,8,1,1
70,50,9,15,2,0,2,1,1,4,56,1,4,10,5,1,1
56,50,9,15,2,0,1,1,1,4,56,1,3,13,3,1,1
35,50,10,12,3,1,1,1,1,3,1,1,4,12,8,1,1
58,50,10,9,2,0,2,1,1,3,1,1,5,12,3,1,0
51,50,10,14,3,1,1,1,1,3,1,1,4,7,8,1,1
51,50,10,15,1,0,1,6,1,3,1,1,5,6,10,0,1
57,50,10,10,1,0,1,4,1,3,1,1,4,4,9,0,0
41,50,10,15,3,1,1,1,1,3,1,1,4,4,1,1,1
49,50,10,15,5,1,1,1,1,3,1,1,5,6,10,1,1
37,50,10,16,6,2,2,1,1,4,2,1,4,11,1,1,1
48,50,10,8,2,0,1,6,1,4,2,1,4,3,7,0,0
29,50,10,10,2,0,1,1,1,4,2,1,4,11,3,1,0
47,50,10,15,4,0,1,5,1,4,2,1,4,3,1,0,1
59,50,10,16,3,0,1,1,1,4,4,1,4,3,1,1,1
42,50,10,14,4,2,1,1,1,4,4,1,4,7,2,1,1
31,50,10,15,2,0,1,1,1,4,4,1,5,5,4,1,1
51,50,10,16,2,0,2,1,1,4,4,1,4,5,1,1,1
57,50,10,15,3,0,2,3,1,4,4,1,5,5,4,0,1
31,50,10,15,2,0,1,6,1,4,4,1,1,13,3,0,1
57,50,10,15,2,0,1,1,1,4,4,1,4,9,9,1,1
56,50,10,14,2,0,1,1,1,4,4,1,4,12,2,1,1
40,50,10,16,4,0,1,1,1,3,5,1,4,5,2,1,1
59,50,10,5,2,0,1,1,1,3,5,1,4,4,9,1,0
32,50,10,13,5,3,1,1,1,3,5,1,4,6,10,1,1
41,50,10,11,4,2,1,1,1,3,5,1,4,12,2,1,0
41,50,10,3,3,0,1,5,1,3,5,1,4,7,2,0,0
52,50,10,13,3,0,2,1,1,3,5,1,2,10,10,1,1
33,50,10,12,2,0,1,6,1,4,6,1,4,5,4,0,1
41,50,10,15,4,2,1,1,1,4,6,1,2,13,3,1,1
33,50,10,13,2,0,2,1,1,4,6,5,4,6,5,1,1
21,50,10,7,2,0,1,6,1,4,6,1,4,9,1,0,0
20,50,10,7,2,0,1,6,1,4,6,1,4,7,2,0,0
47,50,10,15,3,0,1,1,1,4,6,4,4,3,10,1,1
36,50,10,16,5,3,1,1,1,4,6,1,4,5,4,1,1
38,50,10,16,4,2,1,1,1,4,6,1,4,10,1,1,1
67,50,10,15,3,0,1,1,1,4,6,1,4,3,8,1,1
37,50,10,16,2,0,2,1,1,4,6,5,4,5,5,1,1
61,50,10,13,2,0,1,1,1,4,6,1,4,8,4,1,1
61,50,10,13,2,0,2,1,1,4,6,1,4,8,4,1,1
55,50,10,16,2,0,1,1,1,4,6,1,4,7,1,1,1
37,50,10,15,2,0,1,1,1,4,6,1,4,4,1,1,1
51,50,10,15,3,0,1,2,1,4,6,1,5,3,7,1,1
55,50,10,15,2,0,1,1,1,4,6,1,4,3,7,1,1
46,50,10,16,5,3,2,1,1,4,6,1,4,9,2,1,1
32,50,10,14,5,3,2,1,1,4,6,1,4,3,5,1,1
39,50,10,16,3,1,1,1,1,4,6,1,5,3,7,1,1
54,50,10,16,1,0,1,4,1,4,6,1,4,3,1,0,1
45,50,10,15,2,0,1,1,1,4,6,1,4,4,5,1,1
64,50,10,14,2,0,2,4,1,4,6,1,4,8,1,0,1
58,50,10,14,2,0,2,1,1,4,6,1,4,5,1,1,1
23,50,10,16,4,0,1,6,1,4,6,1,4,5,5,0,1
38,50,10,13,4,2,1,1,1,4,6,1,5,3,7,1,1
41,50,10,15,5,3,1,1,1,4,6,1,4,4,2,1,1
40,50,10,15,5,3,2,1,1,4,6,1,4,8,1,1,1
59,50,10,16,2,0,1,1,1,4,6,1,4,4,4,1,1
50,50,10,16,2,0,2,1,1,4,6,1,4,8,4,1,1
37,50,10,12,2,1,1,6,1,4,6,1,4,3,7,0,1
47,50,10,15,3,1,1,1,1,4,6,1,4,9,2,1,1
45,50,10,14,4,1,1,1,1,4,6,4,4,4,8,1,1
52,50,10,15,4,1,1,1,1,4,6,1,4,4,2,1,1
57,50,10,14,2,0,1,1,1,4,6,1,4,2,7,1,1
